interaction_id,customer_id,interaction_date,issue_category,resolution_status,resolution_time_hours,sentiment_rating,sentiment_score,numerical_sentiment
309328f6-f991-413f-8c43-b1c5d5abc4e5,13ada260-61cc-4937-b635-0c124212964d,2023-06-08,Onboarding Help,Resolved,0.5,Positive,0.8604676723058134,1.0
facd7dad-3706-4569-83b6-4f8445ae9d88,13ada260-61cc-4937-b635-0c124212964d,2022-12-05,Billing Issue,Resolved,0.7149289373887528,Positive,0.8070099831693742,1.0
d9c1409e-9d4e-41b9-9cb8-2f13e4aaf759,950b2ae2-358c-4b4d-8dfe-507887e360ee,2022-03-27,Technical Problem,Resolved,7.652938442523763,Neutral,0.40216523637546153,0.5
86e28e02-4859-47b0-ba67-c1cb951b83bf,003bfe1a-7239-4c1d-8d13-7e06869d7c22,2024-05-02,Account Management,Resolved,3.1590491956541413,Positive,0.7602750437156252,1.0
60a8763c-0ed8-46af-ad39-101d392d11f0,9ec42ab8-a9c2-41ae-9147-d1085d7db7a7,2024-04-20,Feature Request,Resolved,22.415771733718437,Positive,0.6649212208825188,1.0
35f6f490-54e8-4966-a162-a7ae84b3dae3,9ec42ab8-a9c2-41ae-9147-d1085d7db7a7,2023-01-21,Feature Request,Resolved,21.509493980708275,Neutral,0.46082350441612685,0.5
965c9f40-4bea-4272-8226-8831d4295fe1,dbb7e8e4-c160-47c4-b175-168a66bf4bde,2022-04-06,Technical Problem,Resolved,12.869759610173764,Positive,0.7573273003145218,1.0
8c9b9b16-e8b8-4603-a32e-b8ed991320e3,8c00bb59-97d6-4354-bce4-34c6f6dcbd80,2024-10-18,Onboarding Help,Resolved,3.8348189830356487,Positive,0.9435912901604678,1.0
dabe8e92-b0c4-4de9-bab7-449f102526b5,091630cd-2834-44df-8d27-3c6799909775,2024-09-13,Account Management,Resolved,2.122263710332341,Positive,0.7050413318628732,1.0
1dd37f38-fa78-4ec2-bd80-7f9785630ef1,091630cd-2834-44df-8d27-3c6799909775,2023-03-03,Account Management,Resolved,3.156027481981865,Neutral,0.9926750625491999,0.5
f0cb7182-8ddc-441c-a372-ecccfab24547,42435ceb-5a96-44bd-9523-c918e3d21fbd,2024-01-10,Billing Issue,Resolved,1.832503416559696,Positive,0.8944707141211959,1.0
cfe76955-9fe4-4efd-8114-b7665caba5f9,c00dc94a-c8d1-4a87-9f80-50d06a2933d2,2022-02-10,Feature Request,Resolved,25.312397185117806,Neutral,0.795550216934966,0.5
96311eb9-5aa4-4aa2-80f2-afcf4c73df33,2643e879-c6e7-4306-9e6c-5ce6de46e2b1,2024-11-13,Technical Problem,Resolved,4.985487105720255,Neutral,0.4634468077321623,0.5
c7069e54-b13a-4f90-af6c-35d75294b51f,2643e879-c6e7-4306-9e6c-5ce6de46e2b1,2023-05-25,Technical Problem,Pending,,Neutral,0.20323955473960448,0.5
d402adf5-5242-4416-8f94-0d03b1daa1cc,9196b1c3-0710-4da6-a7b8-c9ac38e51c02,2023-05-17,Onboarding Help,Resolved,4.000013486141851,Positive,0.7607043638649141,1.0
4a0d83a8-8e02-42bd-9edc-09191cac91c3,63348dd0-dee9-40ce-b2ee-ecc18f115752,2024-01-03,Technical Problem,Resolved,10.352631749908971,Neutral,0.7297480801999368,0.5
0af9ddf3-c316-4963-8847-ea94ca84bd1c,65c6d3da-83af-4ec2-91f8-65646fbdb80d,2022-03-22,Technical Problem,Resolved,10.30277071651539,Neutral,0.6344725614348493,0.5
2ad42dd4-efab-479b-b959-574229fbc144,65c6d3da-83af-4ec2-91f8-65646fbdb80d,2023-10-19,Account Management,Resolved,5.895051641046718,Neutral,0.6043302188499754,0.5
7df884cf-e077-45af-82ff-48d2886fb9a7,98a033f7-9a1c-43e0-94e9-c8a06ba25c31,2024-08-12,Account Management,Resolved,4.5312333106914915,Positive,0.5094453045614816,1.0
44f62270-0421-400a-9998-4adc50ab6797,6303ddb9-d3d6-4fd8-a3e2-83bcd0593b64,2024-11-01,Billing Issue,Resolved,2.766078648461584,Positive,0.8162276675839771,1.0
de493edf-e18d-4675-867e-b83b27ff3a29,6303ddb9-d3d6-4fd8-a3e2-83bcd0593b64,2024-06-21,Onboarding Help,Resolved,2.8899485428564633,Neutral,0.7145616513777685,0.5
e713c271-caa0-4184-b3b4-ac1719f82f75,6a615936-a66d-4d46-a308-509bf06751d6,2023-11-08,Feature Request,Resolved,24.708136527440907,Neutral,0.7687379453132168,0.5
8a19cf91-cf58-4061-913a-dd80b78571fc,c87c149e-1295-41e9-b38d-559e96f10bf5,2022-04-05,Technical Problem,Resolved,9.187644316693167,Positive,0.6912383182317534,1.0
dd6ef17d-63c8-4064-9e27-8fffbbfb74e5,c87c149e-1295-41e9-b38d-559e96f10bf5,2022-12-15,Technical Problem,Resolved,6.779648409016719,Neutral,0.5889958222953368,0.5
16c8d8ba-b719-4b87-a0a9-71d3dbb3c119,c87c149e-1295-41e9-b38d-559e96f10bf5,2023-04-16,Technical Problem,Resolved,8.29120307404911,Positive,0.72606324379325,1.0
b06addfd-cdd0-4c92-9032-f58003f147bf,4804ea6f-3a23-4ac6-9e23-5637f27a6670,2023-07-29,Technical Problem,Resolved,8.846456791197886,Neutral,0.48260204305373927,0.5
7480a684-033b-4a42-b78f-21e21520888b,4804ea6f-3a23-4ac6-9e23-5637f27a6670,2022-03-06,Onboarding Help,Resolved,3.5028352841846786,Positive,0.8273887528079867,1.0
6f44d525-bd46-4aeb-b246-c07c7d3cac2e,4804ea6f-3a23-4ac6-9e23-5637f27a6670,2022-08-20,Feature Request,Resolved,21.9143695129837,Neutral,0.6603869959922088,0.5
a384bc58-07a2-42e8-b0bc-9bba08ee61c6,8aa3274e-bd30-4a0f-b142-b3e76387c986,2023-09-29,Account Management,Resolved,2.6145462040290965,Positive,0.7601537210407888,1.0
21079f45-cfaf-4710-b2bb-86aebe8c21c1,8aa3274e-bd30-4a0f-b142-b3e76387c986,2024-02-12,Onboarding Help,Resolved,0.5,Neutral,0.9115948944275739,0.5
05d69f8e-f3e7-4691-b046-607db984c795,8aa3274e-bd30-4a0f-b142-b3e76387c986,2022-04-14,Onboarding Help,Resolved,5.6410111643932375,Positive,0.5970328209432152,1.0
c1be589d-490b-4dcc-8b66-d7809f050ce9,296181bb-e5bb-4967-ab7b-86395e769a52,2024-10-31,Technical Problem,Resolved,5.4141255854085,Positive,0.652475148971944,1.0
5a9468b5-ac25-4b3a-840c-052b8f810865,296181bb-e5bb-4967-ab7b-86395e769a52,2024-07-13,Feature Request,Resolved,23.479623303290417,Positive,0.7493497951135184,1.0
88327e7f-bd83-412e-85fa-129be3262904,296181bb-e5bb-4967-ab7b-86395e769a52,2023-08-29,Account Management,Resolved,7.816001552270746,Positive,0.5657983063559237,1.0
ae2ae48b-22e9-44d8-97ee-e643497081bb,296181bb-e5bb-4967-ab7b-86395e769a52,2022-08-26,Account Management,Resolved,5.279206023985726,Positive,0.49542480419517576,1.0
6afe5eaa-82c2-41ab-8b81-9a589edeb0d9,a33223c2-c89b-474c-a361-74b176e97b26,2024-04-23,Technical Problem,Resolved,4.898411951048524,Neutral,0.6193422099841147,0.5
5e1fdc6c-2525-49fa-9efa-8981b162d378,bd645a73-76e9-4e8a-a04c-0c13f0467d3e,2023-08-08,Feature Request,Resolved,24.686474948388543,Neutral,0.48087084655088175,0.5
7a0c551e-2009-4a7d-88b3-31baacd83e26,0a6e280e-31bd-46c8-a681-8c25d40555a2,2022-01-17,Account Management,Resolved,4.309535389464846,Neutral,0.5941100402633506,0.5
a8289971-4331-4805-b081-b13c9191ece2,0a6e280e-31bd-46c8-a681-8c25d40555a2,2023-09-18,Onboarding Help,Pending,,Negative,0.27964021241872616,0.0
69dea997-9cdf-49a1-aa33-647582919a8d,b4383168-2af8-4281-b024-f4bb6543ff19,2023-09-29,Technical Problem,Resolved,8.215470371393696,Positive,0.6408102744010924,1.0
c5638d8c-6cca-4904-a7b4-28b6139d2f07,b4383168-2af8-4281-b024-f4bb6543ff19,2024-06-03,Onboarding Help,Resolved,2.9560306444579063,Positive,0.9129109692791686,1.0
2bda4bd3-1a15-4e25-9c10-00437a24bcbe,c5298a5c-3515-4d90-86e0-79b3b54a5ea8,2023-01-03,Billing Issue,Resolved,0.5,Neutral,0.7510861587088138,0.5
7a2cfe31-9659-41b5-95a4-de25a93904ea,c5298a5c-3515-4d90-86e0-79b3b54a5ea8,2024-05-11,Onboarding Help,Resolved,7.009276472305801,Positive,0.49201910301311985,1.0
0d8386cf-7abe-43ea-891d-b5dd67aeefe8,c5298a5c-3515-4d90-86e0-79b3b54a5ea8,2022-01-12,Feature Request,Resolved,21.22770011521884,Negative,0.4081239230444442,0.0
48c1701a-389f-48d3-b717-55aa71050062,c5298a5c-3515-4d90-86e0-79b3b54a5ea8,2023-05-27,Billing Issue,Resolved,3.579077072878226,Positive,0.7814480622502848,1.0
4a92e260-c900-476a-9356-2a28a17a8a81,080d7c1a-e327-477d-9d7a-66807d8bdedd,2022-06-04,Billing Issue,Pending,,Negative,0.20367173283307055,0.0
43ae9604-c963-4a9c-bf00-ceb760ba505a,080d7c1a-e327-477d-9d7a-66807d8bdedd,2023-05-17,Billing Issue,Resolved,3.808756152141539,Neutral,0.8921377271569004,0.5
af4859cc-5686-4dd3-be05-45f1e37c5b2c,080d7c1a-e327-477d-9d7a-66807d8bdedd,2024-05-04,Billing Issue,Resolved,6.154525455699086,Positive,0.4765131414362819,1.0
b7dd3a61-310f-49b2-8f9e-aed68f2fc8cc,6780371b-cb58-4170-86c6-fab1c3bf2891,2024-09-08,Feature Request,Resolved,28.216385267400128,Neutral,0.4876164641384966,0.5
a0403e9c-9e65-4b14-978d-b2e881ac2761,6780371b-cb58-4170-86c6-fab1c3bf2891,2023-02-02,Account Management,Resolved,5.427689974670676,Neutral,0.5759309935461573,0.5
73c2da57-1625-4f0f-8d37-1b2e8e3a21a1,6780371b-cb58-4170-86c6-fab1c3bf2891,2024-09-28,Technical Problem,Resolved,8.315789925569984,Neutral,0.4161623326635522,0.5
892df498-9cc8-42ff-8f23-2f1c66e47b58,8a185f20-95d8-4e81-b24a-87a61c6dcdd1,2023-05-27,Feature Request,Pending,,Neutral,0.4673322978057539,0.5
77eda584-58ce-424e-872f-03a553c43609,3ae8b00e-b3f2-44af-b943-cc271ac607d5,2022-10-23,Onboarding Help,Resolved,1.7366462344703142,Positive,0.8670741053983414,1.0
1908ca56-b889-48f3-b3eb-4f36fd454a79,3ae8b00e-b3f2-44af-b943-cc271ac607d5,2024-07-29,Billing Issue,Escalated,,Neutral,0.3182318045799968,0.5
fd7ea1d1-417d-4b7c-a98e-6d0cc7406230,3ae8b00e-b3f2-44af-b943-cc271ac607d5,2022-03-27,Onboarding Help,Pending,,Neutral,0.04483731097672805,0.5
fcefcc07-0e67-4a05-ab1a-dd691c2dd98e,299036a2-2cf4-4c92-b437-c1c58aa36d3a,2023-07-06,Billing Issue,Resolved,3.417963403718401,Positive,0.770647700237322,1.0
a359a34a-b067-4995-ae9f-7bb749483d46,92e97436-ab94-476d-b373-dab13ba54003,2023-04-30,Feature Request,Resolved,24.059974707959647,Negative,0.7676914439240126,0.0
20a8dca7-62c9-41c2-b791-eb82d17b20e5,4399e824-a438-4765-b2a6-3f0e83adf2be,2024-12-10,Feature Request,Resolved,20.90662770900062,Positive,0.439428674743825,1.0
3bb6ab48-3c52-4cd2-bdbd-022e6918dcd0,66ea62b7-a3be-428d-b600-64cec617fcd7,2023-03-11,Billing Issue,Pending,,Neutral,0.27160749271130813,0.5
a618920d-d2a2-43b9-b68f-af5cb80b8189,66ea62b7-a3be-428d-b600-64cec617fcd7,2022-03-15,Onboarding Help,Resolved,3.2915641794364947,Neutral,0.7291346812485417,0.5
344970bd-ca3f-40ba-8f9e-72fbabc369f3,d42748e4-601e-418f-9147-55535d5bbea8,2024-07-29,Onboarding Help,Resolved,1.5110329401328155,Positive,0.8963396155157676,1.0
b75a877e-09d6-4e5f-b2aa-439e5f50698f,d42748e4-601e-418f-9147-55535d5bbea8,2024-05-07,Billing Issue,Resolved,0.5,Neutral,0.819467285922944,0.5
647c9c06-221b-48d7-bf25-562f1009bc0c,d42748e4-601e-418f-9147-55535d5bbea8,2023-05-14,Feature Request,Resolved,20.00066583792927,Neutral,0.6622113939937702,0.5
f5055b60-9d45-4c8a-9061-83c110368ebe,d42748e4-601e-418f-9147-55535d5bbea8,2023-05-20,Onboarding Help,Resolved,4.549947324321474,Neutral,0.5066210440046145,0.5
68ffaa5e-3b02-45c0-bf21-0b3a2f2fa05c,d42748e4-601e-418f-9147-55535d5bbea8,2022-02-17,Account Management,Resolved,6.87296493445383,Positive,0.5429573067838862,1.0
4a9f021b-142c-4b67-be6c-e39859be8a9f,7c52790d-73ea-4866-ba21-0f1579a49f28,2022-07-29,Onboarding Help,Pending,,Negative,0.1929141842391464,0.0
1153927b-70ab-4dfc-a585-27ec15e0ff9b,902052c5-8551-4bf2-ae67-03f8d5de3e17,2024-01-14,Billing Issue,Resolved,1.6208657377828368,Positive,0.7321883786078327,1.0
70da7c46-4b57-4a66-9628-8fcb8e685e92,902052c5-8551-4bf2-ae67-03f8d5de3e17,2024-11-28,Feature Request,Resolved,22.62905851900873,Negative,0.7330785201355919,0.0
f6f50ca1-a0bd-40da-ab41-66e9fbddaf79,354086bc-3c26-42f8-a4f7-b96d122a801c,2024-04-05,Technical Problem,Resolved,8.025837505494852,Neutral,0.5099711326639159,0.5
e199a67a-cd17-4f7f-8088-159725ef2835,354086bc-3c26-42f8-a4f7-b96d122a801c,2023-06-10,Onboarding Help,Resolved,0.5,Positive,0.8290113324798221,1.0
983831ad-682c-4a60-8438-dd367d17cf7e,4d797844-8b92-4520-8706-259c0aaf28c9,2023-06-09,Feature Request,Resolved,24.904604331447054,Neutral,0.5451175797115552,0.5
f8ba2f0f-8bef-4b7b-bc41-e93cd50c2228,b3555966-356e-492e-ac81-c3ffaa515e8a,2023-01-28,Billing Issue,Resolved,6.327466201786791,Neutral,0.7213938361774814,0.5
5100740e-08c3-4149-99fd-ca9bd478e7b5,a4a2360a-99b6-4b37-bcb8-3f3c31cb25a1,2024-02-22,Account Management,Resolved,4.732235119521507,Positive,0.7051361711030253,1.0
6151ec61-f288-4639-a015-993d1cca6f70,a7a453c4-c2a0-4b0e-89a2-ead41ca48a67,2022-11-09,Account Management,Resolved,7.132961852976751,Neutral,0.5345909169516944,0.5
86ec2c2a-210f-4609-8a77-6a2856e2ad69,71dc1e09-a906-4869-b8a1-1257b9f67c62,2023-04-04,Billing Issue,Resolved,2.738939027928457,Positive,0.7555004150678376,1.0
73ec9df7-91fd-4c74-9bdc-e3dbc391f345,0d486ec1-8d42-44ff-b9e5-310c128db22c,2024-08-30,Technical Problem,Resolved,7.987553370272702,Neutral,0.49193050897961643,0.5
8309d66a-b295-4ad9-b359-44b90019c7df,0d486ec1-8d42-44ff-b9e5-310c128db22c,2023-09-20,Onboarding Help,Resolved,4.934563768827692,Positive,0.44819070981344034,1.0
62a15702-a1ce-4cce-887b-478e344b6804,0d486ec1-8d42-44ff-b9e5-310c128db22c,2022-03-12,Feature Request,Resolved,20.844269483590462,Negative,0.6212796069412541,0.0
c824eec3-ec31-46ed-abcf-070a98375be7,0d486ec1-8d42-44ff-b9e5-310c128db22c,2023-09-17,Account Management,Resolved,4.841606374211412,Positive,0.6718893114125959,1.0
46848134-5af9-4af3-a454-89df37fd9d0f,c7d87c0f-4ebf-406f-af3a-1ed34a48bdb7,2023-08-26,Feature Request,Resolved,21.94273446625836,Neutral,0.43274180363513304,0.5
15549753-cca0-416e-8ff1-451a4dcdb8ea,4bc89194-a55f-41bc-a643-ee451fc8dd22,2022-01-24,Technical Problem,Resolved,7.516888549746512,Positive,0.4853448803776694,1.0
a41880d7-571f-41f2-83f0-740b65cdb393,4bc89194-a55f-41bc-a643-ee451fc8dd22,2024-08-02,Onboarding Help,Resolved,1.2712760934343146,Positive,0.7850299509405679,1.0
3589915f-3b1c-402e-aea4-d043335791ba,4bc89194-a55f-41bc-a643-ee451fc8dd22,2024-12-30,Feature Request,Resolved,23.676268121841666,Neutral,0.7181987747964796,0.5
d4e3235b-43c8-42e2-a6fd-0594068f17b2,ab185bfe-9187-4a59-9585-f01035662bc0,2022-12-27,Billing Issue,Resolved,0.9657453858320675,Positive,0.7057073227866536,1.0
5994e6dc-33d7-460a-91eb-02ff81a5a047,ab185bfe-9187-4a59-9585-f01035662bc0,2024-10-14,Onboarding Help,Resolved,3.569506623889105,Neutral,0.7740197252953196,0.5
d100605c-d3af-4477-a8f2-99164fd3dd3a,ab185bfe-9187-4a59-9585-f01035662bc0,2022-10-19,Billing Issue,Resolved,2.3943514806406405,Positive,0.8017655591336436,1.0
c67e4415-7a7f-4533-a3ca-f19992eb76d8,649663f5-0da1-4204-9b69-7dce9b324d19,2023-07-13,Billing Issue,Resolved,2.452735870980404,Neutral,0.8459417278714728,0.5
15fd8f8d-60f6-4a91-aa5f-38112c954520,649663f5-0da1-4204-9b69-7dce9b324d19,2022-10-18,Feature Request,Resolved,24.37455538810413,Negative,0.6197146614616449,0.0
e53ced3d-77bc-41a5-9fe2-18f6d6fb829b,649663f5-0da1-4204-9b69-7dce9b324d19,2023-02-01,Onboarding Help,Resolved,4.797429940383383,Neutral,0.6570869069087318,0.5
a20c1a89-7671-4fb4-be32-0daa035969ba,bbba1212-92f5-40a8-a106-890e869e6eeb,2022-01-18,Onboarding Help,Resolved,4.792843375929384,Negative,0.7657091903079054,0.0
d70be022-be02-4327-a8d5-eeaa016ae0a6,979b8d98-b02b-4510-857b-83cdb811a93a,2023-03-06,Technical Problem,Pending,,Negative,0.27291087691562854,0.0
9362d3bd-821d-4f43-b977-f706c0d790ca,014b8490-95fa-42ce-a450-6f5b270e690b,2022-12-15,Technical Problem,Resolved,8.131593295131525,Positive,0.4029822699340081,1.0
04d41ada-79da-4109-acff-9af2399bd7f9,4568d342-f576-4624-b79f-028b50c484cd,2024-08-23,Billing Issue,Resolved,0.5,Positive,0.8325958481424202,1.0
13c579a7-b602-4c59-a46e-161f4e140074,496981ae-e811-46ee-b1a3-277b38614437,2023-09-27,Account Management,Resolved,7.931081512460597,Neutral,0.7587711702753187,0.5
49655247-2efa-4499-845b-7d00a931e6bc,7604adc3-f45d-42ca-bba8-aaaae2a8e016,2023-10-06,Billing Issue,Resolved,2.387731712035561,Positive,0.8719605148042623,1.0
5e1626e0-51d6-47d2-bfab-2156abf9784a,4a6555db-f31d-4ce5-b0f4-5ea5f2526036,2022-03-03,Billing Issue,Resolved,4.90460401614903,Neutral,0.4088895959291978,0.5
e12e4209-b0ff-41a6-afb1-cc33dbfc9d0b,4a6555db-f31d-4ce5-b0f4-5ea5f2526036,2024-08-25,Account Management,Pending,,Negative,0.1033827147610949,0.0
5f2fc169-c121-4f16-bbc9-958d188263cc,4a6555db-f31d-4ce5-b0f4-5ea5f2526036,2024-04-18,Billing Issue,Resolved,0.5,Positive,0.8176062412163164,1.0
f088fe18-f626-49ce-b639-272eb80dd0ca,8e8c84a2-a375-44a3-9ccc-8726585c08f7,2022-10-26,Onboarding Help,Resolved,4.0550351424792535,Neutral,0.6132753026118568,0.5
a625db61-4058-484c-8920-986557fce9cf,8e8c84a2-a375-44a3-9ccc-8726585c08f7,2023-08-28,Technical Problem,Resolved,10.661487559554931,Neutral,0.48407068394401626,0.5
134cdc84-a2d1-4bff-8b5d-34c65c552fd4,8e8c84a2-a375-44a3-9ccc-8726585c08f7,2024-06-22,Account Management,Resolved,7.159193348789378,Neutral,0.5465030112172914,0.5
f6acc7f5-f191-4c31-9cea-1798b801e4a0,8e8c84a2-a375-44a3-9ccc-8726585c08f7,2024-12-13,Account Management,Resolved,4.340483901184873,Positive,0.7801881506782861,1.0
af65e5d8-2d22-4fe1-9ef8-9fbccd5ec791,8cfd89d8-79b7-47d8-b09b-9799a2b31cb0,2022-09-17,Technical Problem,Pending,,Negative,0.3398205420532468,0.0
79c99b66-1672-4ee8-984e-984e5083e78e,8cfd89d8-79b7-47d8-b09b-9799a2b31cb0,2023-03-22,Feature Request,Resolved,23.677154390046844,Positive,0.5007985463497803,1.0
5ed81fe9-5c8e-44db-abcd-8eee8682bf0b,81166dfa-c6de-4ebc-94cc-c12266c6ecf5,2022-08-28,Billing Issue,Escalated,,Neutral,0.006142999708974639,0.5
407275c4-68a4-48b7-b4b4-c3da9c6d8aba,8a5dff20-0df5-4339-95ab-bb02591e04ac,2024-02-20,Account Management,Resolved,4.925364456550685,Positive,0.7349474137010061,1.0
146fedf6-763f-425e-b852-578bf361c615,8a5dff20-0df5-4339-95ab-bb02591e04ac,2022-02-02,Billing Issue,Resolved,5.038824642175092,Neutral,0.4276727737031092,0.5
dbc56444-9eb7-4206-82fd-3e63829a16a2,9f0cda8e-4f1d-4824-975e-7cdc87073392,2022-10-27,Technical Problem,Resolved,9.838029705344843,Neutral,0.7365002670736374,0.5
bd52ba6d-1078-471b-9ca7-8d227e8c3307,9f0cda8e-4f1d-4824-975e-7cdc87073392,2023-04-24,Billing Issue,Pending,,Negative,0.4533364460418925,0.0
84fdfb81-83bc-4959-b682-ec0b953c0a09,d41c70c9-08bb-496c-936a-34a5bad5c189,2022-02-14,Feature Request,Resolved,23.76467331541593,Positive,0.67099364434811,1.0
16628434-0527-4fb1-acbd-8ff874045135,8da0c78a-1fd0-4047-82a2-1aa91b5a8e5c,2024-03-28,Technical Problem,Resolved,7.686119301505825,Positive,0.5187348827575847,1.0
5786753b-236e-4589-9f81-f2dfe5a3a0aa,11985244-3536-4772-b77e-b37e53c1f33c,2024-10-12,Onboarding Help,Resolved,2.512992739324086,Positive,0.7387035698754512,1.0
2cb939b7-c3b8-422b-839c-77f200d6aaf6,baaedd49-cd05-4cea-9806-c7be14a29cda,2024-10-25,Technical Problem,Resolved,5.540972583822807,Positive,0.6903377371825637,1.0
b8fc7886-dbd8-4b43-ac53-079d04ef7d56,baaedd49-cd05-4cea-9806-c7be14a29cda,2023-07-12,Feature Request,Resolved,26.353708991385083,Neutral,0.5767236512419418,0.5
fd782494-dc7c-43a1-a9be-3e5d8d597be4,baaedd49-cd05-4cea-9806-c7be14a29cda,2023-12-18,Technical Problem,Pending,,Negative,0.1931023755112775,0.0
ec3a24e6-5995-466f-a084-78f60f3e2a73,baaedd49-cd05-4cea-9806-c7be14a29cda,2024-09-22,Technical Problem,Resolved,4.479501055748578,Positive,0.6503470004186777,1.0
704eb5fe-0b80-4f1a-ae99-a93693d4de62,ded1a431-9f46-4b0a-b7cd-65e5e2f3dbe8,2023-07-14,Billing Issue,Pending,,Neutral,0.08226819583634709,0.5
0586a132-6955-4369-88e2-e2110b8fbc23,ded1a431-9f46-4b0a-b7cd-65e5e2f3dbe8,2022-03-27,Billing Issue,Resolved,0.9110817485445084,Positive,0.7718143170761841,1.0
f4a72a6e-9c5f-4614-83cf-74844553a428,09a06b5f-4c9c-494f-ace7-a894a708d8fb,2022-02-03,Feature Request,Resolved,21.738005551616926,Positive,0.7534010824830657,1.0
d2f6dc53-ca8f-40f4-a59f-ea781fb3a96d,8c927914-f4eb-46f2-a6fd-e14a75339e1b,2024-04-28,Account Management,Resolved,7.769674644737552,Negative,0.45553975158060495,0.0
fba7ffce-7dfa-412a-8337-7f7acabcb937,8c927914-f4eb-46f2-a6fd-e14a75339e1b,2023-09-26,Billing Issue,Resolved,1.4755171068149482,Positive,0.8553298359133878,1.0
b6a4cd08-f713-4329-9bf6-6e6b6c9fb201,76c515aa-7096-4e97-be31-ad5e352d5f99,2023-11-05,Technical Problem,Resolved,2.4740341501753873,Positive,0.9942501163184684,1.0
0270ec2e-379d-4ee4-b462-9c83fcffee5a,8a32480a-418d-4c87-b497-3a714db6accc,2023-11-11,Onboarding Help,Resolved,2.9554323401934686,Neutral,0.9904832905592025,0.5
c3579b58-e892-44cd-9434-f9c8c8a1f287,aa65b85a-ac10-40be-85fd-883985c82636,2023-03-06,Onboarding Help,Resolved,2.4284414603295548,Positive,0.9988703504089147,1.0
ed4aa125-c425-4671-8f04-1c13ec92b570,2ac8375a-40ad-4298-866c-ba6fa444596c,2022-10-23,Billing Issue,Resolved,2.7563004890903464,Neutral,0.8596561950262411,0.5
fa4d9e0c-a689-4ca1-831b-60adc7f863f3,2ac8375a-40ad-4298-866c-ba6fa444596c,2022-12-12,Technical Problem,Resolved,8.103916793265126,Positive,0.6424007074801116,1.0
5cb731ca-d9de-4a90-926b-f38c732d0973,2ac8375a-40ad-4298-866c-ba6fa444596c,2023-02-20,Account Management,Resolved,5.510717743868936,Positive,0.48464873474662534,1.0
9ad854e7-90c7-47f9-b79c-ad6066e93b69,6579b672-d69f-4b77-8dc3-e72da295d37b,2024-12-28,Technical Problem,Resolved,10.741809954314096,Neutral,0.46031575945299286,0.5
045d3516-a99e-4391-bb19-8dd5b844ef03,6579b672-d69f-4b77-8dc3-e72da295d37b,2023-09-12,Technical Problem,Resolved,7.640800546126362,Positive,0.5433943282282955,1.0
c42d30e5-222e-436b-8edd-61b3cab676c7,6579b672-d69f-4b77-8dc3-e72da295d37b,2023-07-29,Billing Issue,Pending,,Negative,0.02406970981967632,0.0
d47539a3-239c-484a-a9aa-a1fc8fd0cdd9,610b4b09-6976-4c99-a59d-134a3ffa4972,2023-09-28,Feature Request,Resolved,24.46810740743081,Neutral,0.7384245601358468,0.5
297bc7cc-232c-4a57-a607-df95a8d3a2c5,b517a765-4710-4d1a-8300-745ad7d126de,2022-04-30,Technical Problem,Resolved,8.427373987314217,Neutral,0.6203743719647191,0.5
ef1884a5-ca1a-4c97-b782-d066c75fbe40,b517a765-4710-4d1a-8300-745ad7d126de,2024-11-11,Billing Issue,Resolved,2.9472453488466783,Neutral,0.8462599431538238,0.5
0a97f1c7-46ed-4749-b97f-2444583108fd,b646896a-9b27-47fe-a536-c5fc99bcdee2,2024-05-15,Billing Issue,Resolved,2.6366401556106807,Positive,0.9060446288386333,1.0
c9851ffa-fe22-4cf0-bbcb-9e86427ca642,2feb37a3-690d-4feb-862f-60d1d1f259bb,2023-06-29,Onboarding Help,Resolved,4.725162012376464,Positive,0.48758663262176694,1.0
1b7cd30a-2200-40c0-928c-ddf89d4c3087,2feb37a3-690d-4feb-862f-60d1d1f259bb,2024-03-01,Billing Issue,Resolved,0.5,Positive,0.706462462432167,1.0
8bd6b93a-e26f-4395-8fd1-5f064660960e,148dce8a-683f-403e-bff3-49c6ba683c6b,2024-08-29,Onboarding Help,Resolved,5.8216284341425855,Neutral,0.7283231418096837,0.5
e6d6b313-a516-42b3-ad45-84794bf8156e,148dce8a-683f-403e-bff3-49c6ba683c6b,2023-05-11,Account Management,Resolved,3.4683133641258985,Positive,0.8817579843973512,1.0
18319d6f-d84a-4841-9e84-7310cb506678,148dce8a-683f-403e-bff3-49c6ba683c6b,2022-10-19,Onboarding Help,Resolved,0.5,Positive,0.9722484175841637,1.0
7c8e47b3-4d51-4430-93a3-62ea5d2f63cc,e25508e5-15a2-4a31-bf76-d617332d3b66,2022-02-09,Technical Problem,Resolved,8.870216094061421,Positive,0.7623841235259026,1.0
db37a55b-f2f2-482b-8a50-aeb291c2ce80,e25508e5-15a2-4a31-bf76-d617332d3b66,2023-12-21,Account Management,Pending,,Neutral,0.08353741657636776,0.5
42e4d514-0032-4b25-a42d-7204b98473ac,0124f355-bfe1-4641-9233-174c4da1e2ff,2023-01-11,Billing Issue,Resolved,4.480424571404128,Positive,0.5398426918774949,1.0
97dbfe7c-85c7-4827-9702-56c48f8bccce,b9d310e3-5a10-4d19-9117-1948cca72b23,2023-07-27,Technical Problem,Resolved,7.454079421956515,Positive,0.5666881228941796,1.0
