subscription_id,customer_id,plan_name,billing_frequency,monthly_price,seats,start_date,end_date,subscription_type,churn_reason,add_ons,customer_initial_plan
25c3d0b2-cc01-4c18-8822-6978e5d9f14c,19f909f3-b0a8-4c9d-8f29-1b93826a22eb,Business,monthly,424.0,14,2023-11-23,2024-12-31,seat_expansion,,[],Business
75ef5537-d6ae-451b-9650-d99f328cb792,19f909f3-b0a8-4c9d-8f29-1b93826a22eb,Business,monthly,474.0,16,2024-03-28,2024-12-31,seat_expansion,,[],Business
0303ff51-580b-44ed-8000-91926eaac45b,19f909f3-b0a8-4c9d-8f29-1b93826a22eb,Business,monthly,549.0,19,2024-09-20,2024-12-31,seat_expansion,,[],Business
eee3c620-8dc4-446f-bea8-5143ef820568,6d989cef-7ec8-4761-8fc7-ce4537ec0c9a,Starter,annual,26.1,2,2023-02-11,2024-04-30,initial,Poor support,[],Starter
72d5da57-9a97-472f-b087-a48edea7fbb9,bfe5f463-cf68-4e4c-8f72-26976b29cdb6,Starter,annual,26.1,1,2023-09-13,2023-09-30,initial,Budget cuts,[],Starter
1beff4dc-382f-46a8-a253-c11b61d0b85a,c0924782-c525-46a5-b16f-2e4b581ad7dc,Business,annual,159.20000000000002,5,2022-12-23,2024-12-31,initial,,[],Business
69b8a4bf-6d13-4704-844d-2201377de6e8,c0924782-c525-46a5-b16f-2e4b581ad7dc,Business,annual,219.20000000000002,8,2023-04-22,2024-12-31,seat_expansion,,[],Business
b7c96b97-d5c1-418a-b127-863f32f0ab53,c0924782-c525-46a5-b16f-2e4b581ad7dc,Business,annual,239.20000000000002,9,2023-08-17,2024-12-31,seat_expansion,,[],Business
524e053f-47b7-4c2a-8fd6-8cc84b41e8da,c0924782-c525-46a5-b16f-2e4b581ad7dc,Business,annual,299.2,12,2024-01-29,2024-12-31,seat_expansion,,[],Business
392b3ca1-c969-425d-ba35-528713e69ce9,c0924782-c525-46a5-b16f-2e4b581ad7dc,Business,annual,399.20000000000005,17,2024-07-23,2024-12-31,seat_expansion,,[],Business
ef99e2b0-4bfa-4186-9c94-859db82e88fe,c0924782-c525-46a5-b16f-2e4b581ad7dc,Business,annual,479.20000000000005,21,2024-10-16,2024-12-31,seat_expansion,,[],Business
98f68aa2-d6c1-4253-9bd2-b504b39050b8,e700a5a6-fb3d-4c47-9586-625c8945cb6a,Business,annual,79.2,1,2022-06-23,2024-11-30,initial,Budget cuts,[],Business
2a780156-86df-4874-8c2c-0da842ac1b6c,e700a5a6-fb3d-4c47-9586-625c8945cb6a,Business,annual,159.20000000000002,5,2022-12-20,2024-11-30,seat_expansion,Budget cuts,[],Business
5d4ac520-87e4-4088-a0d5-85b96e50407b,e700a5a6-fb3d-4c47-9586-625c8945cb6a,Business,annual,179.20000000000002,6,2023-04-03,2024-11-30,seat_expansion,Budget cuts,[],Business
e66d967d-c2f4-49f6-ae46-bd16076e1872,e700a5a6-fb3d-4c47-9586-625c8945cb6a,Business,annual,219.20000000000002,8,2023-08-27,2024-11-30,seat_expansion,Budget cuts,[],Business
68706076-cd87-4330-825e-73f8bdb23d63,e700a5a6-fb3d-4c47-9586-625c8945cb6a,Business,annual,279.2,11,2024-01-13,2024-11-30,seat_expansion,Budget cuts,[],Business
31bf1580-d27a-4844-b6d7-1dce6a472bef,e700a5a6-fb3d-4c47-9586-625c8945cb6a,Business,annual,299.2,12,2024-04-04,2024-11-30,seat_expansion,Budget cuts,[],Business
e594bc80-9485-41cd-abc0-0ea301c9752c,e700a5a6-fb3d-4c47-9586-625c8945cb6a,Business,annual,379.20000000000005,16,2024-08-10,2024-11-30,seat_expansion,Budget cuts,[],Business
2032fb61-37f4-48fa-ac5d-22ed815e3c05,e700a5a6-fb3d-4c47-9586-625c8945cb6a,Business,annual,459.20000000000005,20,2024-10-26,2024-11-30,seat_expansion,Budget cuts,[],Business
b1629eb2-ab8e-45bb-974d-c0d828c40bc4,594905c6-6261-4c51-a03c-9633b1e2ebf7,Business,annual,139.20000000000002,4,2022-11-06,2024-12-31,initial,,[],Business
270982bb-64e8-4a80-a3bf-b14cb3bb0d19,594905c6-6261-4c51-a03c-9633b1e2ebf7,Business,annual,159.20000000000002,5,2023-04-04,2024-12-31,seat_expansion,,[],Business
b6fc49bd-1c8c-4fbe-902a-ee36cbaba80f,594905c6-6261-4c51-a03c-9633b1e2ebf7,Business,annual,219.20000000000002,8,2023-10-12,2024-12-31,seat_expansion,,[],Business
d999e27a-bae4-46c6-a590-37cf8a166dca,594905c6-6261-4c51-a03c-9633b1e2ebf7,Business,annual,239.20000000000002,9,2024-02-12,2024-12-31,seat_expansion,,[],Business
d9e70158-60dc-4a59-b263-d2a1c773e75f,594905c6-6261-4c51-a03c-9633b1e2ebf7,Business,annual,299.2,12,2024-07-17,2024-12-31,seat_expansion,,[],Business
73cafdd1-6e4e-48b3-9b32-063d06456062,594905c6-6261-4c51-a03c-9633b1e2ebf7,Business,annual,399.20000000000005,17,2024-12-27,2024-12-31,seat_expansion,,[],Business
637264dd-e9de-4288-b1c3-f28b2c9bafa0,d6cc0822-2a63-4d81-b96f-4ba014e3ed86,Professional,annual,67.14999999999999,3,2024-10-23,2024-12-31,initial,,[],Professional
ea1b7e3a-69d9-4698-990b-b96750bbb500,f28f3a09-3541-4126-9573-918d3b59e4ee,Professional,annual,41.65,1,2024-03-24,2024-05-31,initial,Poor support,[],Professional
81f0e5b8-7fdb-4d82-a216-edf2ad512b17,ff59d170-20bd-485c-84f7-1e47ea6bf549,Business,monthly,99.0,1,2023-07-14,2023-11-30,initial,Better alternative found,[],Business
ab6722ca-6785-4af7-9a84-dd0fd1308c72,ff59d170-20bd-485c-84f7-1e47ea6bf549,Business,monthly,199.0,5,2023-10-17,2023-11-30,seat_expansion,Better alternative found,[],Business
9e4ea755-89da-4afc-bfff-d79223726343,d5337c9a-1d00-43d6-a6b2-de98526c1f98,Enterprise,monthly,439.0,5,2023-05-09,2024-12-31,initial,,[],Enterprise
d47eb992-b168-4d97-ad2f-435e4001e4c7,d5337c9a-1d00-43d6-a6b2-de98526c1f98,Enterprise,monthly,509.0,7,2023-07-25,2024-12-31,seat_expansion,,[],Enterprise
ab840fa2-c3d4-4da9-b893-aad158776c06,d5337c9a-1d00-43d6-a6b2-de98526c1f98,Enterprise,monthly,579.0,9,2023-11-03,2024-12-31,seat_expansion,,[],Enterprise
bb29cfcd-8359-410e-97be-c384264db88d,d5337c9a-1d00-43d6-a6b2-de98526c1f98,Enterprise,monthly,614.0,10,2024-04-01,2024-12-31,seat_expansion,,[],Enterprise
ce31fdd3-c36b-4c05-b3e2-3e8c6370af2d,d5337c9a-1d00-43d6-a6b2-de98526c1f98,Enterprise,monthly,649.0,11,2024-09-27,2024-12-31,seat_expansion,,[],Enterprise
26f71bd0-06ed-4e2f-8320-42bc2b5a7856,d5337c9a-1d00-43d6-a6b2-de98526c1f98,Enterprise,monthly,824.0,16,2024-11-27,2024-12-31,seat_expansion,,[],Enterprise
4c2d3d86-f940-482c-a499-068287ca5037,69a20bb6-5df4-4ecc-b2bb-b5ea3df0e338,Professional,annual,54.4,2,2022-10-17,2023-01-31,initial,Price sensitivity,[],Professional
14e37dc7-7982-4dfa-bb84-0ec93fa5b9b2,45c8c308-d231-421f-98df-3898aa9ced04,Professional,annual,41.65,1,2023-07-21,2024-04-30,initial,Price sensitivity,[],Professional
9f0a0dad-8488-44a8-9164-28965d1b6cc6,45c8c308-d231-421f-98df-3898aa9ced04,Professional,annual,92.64999999999999,5,2024-03-08,2024-04-30,seat_expansion,Price sensitivity,[],Professional
b5f6e97e-2931-4ee2-bed1-d1eefc8ff1d8,5366096b-7477-46ea-8bd3-b49b0cdf5684,Starter,monthly,29.0,1,2024-03-10,2024-12-31,initial,,[],Starter
5608d59f-b44a-4edb-a1d1-5354e087234b,cf7c2223-c20e-44d2-ae6c-3b49cb2b0efc,Business,monthly,299.0,9,2022-02-13,2023-06-30,initial,Lack of features,[],Business
dd624108-e15d-400a-b9ff-4e34482cca21,cf7c2223-c20e-44d2-ae6c-3b49cb2b0efc,Business,monthly,374.0,12,2022-10-27,2023-06-30,seat_expansion,Lack of features,[],Business
6ea90a47-0237-4abb-8bc2-367c150276dd,cf7c2223-c20e-44d2-ae6c-3b49cb2b0efc,Business,monthly,424.0,14,2023-04-28,2023-06-30,seat_expansion,Lack of features,[],Business
f593221d-2f41-4a59-9f3e-e30eb9465bc9,432fd897-d019-4e3e-b78c-cc5aec464ddf,Starter,monthly,29.0,3,2022-02-27,2022-03-31,initial,Technical issues,[],Starter
91b3b7e8-4ed1-44e9-9296-b0eaca8f5ccf,c3946f4e-d6fe-4d99-8d6d-4a32fa1a953b,Business,monthly,174.0,4,2022-05-05,2023-09-30,initial,Technical issues,[],Business
44965a8a-0b37-4ea7-a209-e4063ff529d4,c3946f4e-d6fe-4d99-8d6d-4a32fa1a953b,Enterprise,monthly,404.0,4,2022-08-24,2023-09-30,plan_upgrade,Technical issues,[],Business
efd56074-ecdc-423b-afcb-ef112ea29f1a,c3946f4e-d6fe-4d99-8d6d-4a32fa1a953b,Enterprise,monthly,544.0,8,2023-03-17,2023-09-30,seat_expansion,Technical issues,[],Business
33bb2c73-badb-4c42-aa79-a2d296b7f2c7,c3946f4e-d6fe-4d99-8d6d-4a32fa1a953b,Enterprise,monthly,614.0,10,2023-08-22,2023-09-30,seat_expansion,Technical issues,[],Business
1929aa6e-041f-4e76-ae18-3d88a87efffb,6d69899c-1639-492c-b27f-9f654373a53f,Starter,annual,26.1,1,2023-06-17,2023-10-31,initial,Budget cuts,[],Starter
03a08bf9-07e3-49d7-891c-359556095451,6d69899c-1639-492c-b27f-9f654373a53f,Professional,annual,41.65,1,2023-09-18,2023-10-31,plan_upgrade,Budget cuts,[],Starter
bda668dd-f9a6-44a9-b95a-5820407a590d,417c526f-3051-4698-8e34-d43c66c609ed,Starter,monthly,29.0,1,2022-01-14,2024-02-29,initial,Poor onboarding,[],Starter
a96dfeba-44aa-476a-b57d-b93171bd285c,e4a8d9d5-f9b3-4f89-9879-49f27a1fe16e,Starter,monthly,29.0,1,2023-02-23,2024-08-31,initial,Better alternative found,[],Starter
81471d02-9bef-4dd3-a8a3-ca8b25bc4fb1,e4a8d9d5-f9b3-4f89-9879-49f27a1fe16e,Professional,monthly,49.0,1,2023-05-21,2024-08-31,plan_upgrade,Better alternative found,[],Starter
f8b1803b-324c-4960-9d3a-3498ded47cbe,e4a8d9d5-f9b3-4f89-9879-49f27a1fe16e,Professional,monthly,124.0,6,2023-10-26,2024-08-31,seat_expansion,Better alternative found,[],Starter
3adea652-0c7a-4f78-92c4-3c5f774d30ff,e4a8d9d5-f9b3-4f89-9879-49f27a1fe16e,Professional,monthly,169.0,9,2024-03-08,2024-08-31,seat_expansion,Better alternative found,[],Starter
29d3e7ab-0516-493b-a94d-419db3898d29,f4749c22-6a32-4a2d-bcbb-3181e85be9a3,Business,monthly,174.0,4,2024-08-14,2024-12-31,initial,,[],Business
5bd814c5-4613-4663-939e-c827182548ee,fcf13be7-7319-47d1-8715-d09b8e4aed38,Professional,annual,67.14999999999999,3,2023-01-16,2023-08-31,initial,Price sensitivity,[],Professional
2b5d9b78-42ab-4db0-afbe-ffab2ae2e1f5,fcf13be7-7319-47d1-8715-d09b8e4aed38,Professional,annual,130.9,8,2023-05-31,2023-08-31,seat_expansion,Price sensitivity,[],Professional
244b2f9f-3827-467a-8972-0170153a6398,29882280-cdd5-4868-b4d2-36525b36750d,Enterprise,annual,250.5,2,2022-01-23,2022-07-31,initial,Merger/acquisition,[],Enterprise
d6d149e8-9ee0-4e6c-8745-315efcf161c0,29882280-cdd5-4868-b4d2-36525b36750d,Enterprise,annual,329.25,5,2022-06-01,2022-07-31,seat_expansion,Merger/acquisition,[],Enterprise
41219127-bf76-4bec-b9da-bdc4a234100c,8024ba7e-7d2e-4ef8-82d8-7daa18c7b6f8,Professional,monthly,49.0,1,2024-05-09,2024-12-31,initial,,[],Professional
f4e616cb-c62d-49a7-b253-a44f2b72ca8b,8352ce72-e264-43ec-a2fe-b292826656e9,Enterprise,monthly,439.0,5,2022-05-08,2023-08-31,initial,No longer needed,[],Enterprise
409319f6-ed51-43b2-9e62-203eb1f83740,8352ce72-e264-43ec-a2fe-b292826656e9,Enterprise,monthly,509.0,7,2022-09-15,2023-08-31,seat_expansion,No longer needed,[],Enterprise
1fd57699-31f0-41ff-82b2-adefa12cb872,8352ce72-e264-43ec-a2fe-b292826656e9,Enterprise,monthly,579.0,9,2022-12-20,2023-08-31,seat_expansion,No longer needed,[],Enterprise
e0cbc065-b489-4e47-ba18-bc110badfabf,8352ce72-e264-43ec-a2fe-b292826656e9,Enterprise,monthly,719.0,13,2023-02-22,2023-08-31,seat_expansion,No longer needed,[],Enterprise
47a7dc03-1f0b-4e51-8615-04ffc80cc4eb,93ecc535-ee84-4726-9da8-9d7e21eebbc0,Professional,annual,143.65,9,2023-01-15,2023-08-31,initial,Low usage,[],Professional
2ec31509-a84f-44ec-b15f-ef198d91185c,93ecc535-ee84-4726-9da8-9d7e21eebbc0,Professional,annual,207.4,14,2023-06-02,2023-08-31,seat_expansion,Low usage,[],Professional
1ba44649-7562-4576-a882-9d3f2e03f600,f2f33420-8fac-458d-b10b-6fe5380da500,Enterprise,monthly,439.0,5,2024-11-08,2024-12-31,initial,,[],Enterprise
872e35a3-25af-4362-bafc-bdd198157081,d5bca10f-d8df-4349-ac88-dc78c05140f1,Enterprise,annual,276.75,3,2022-03-15,2023-03-31,initial,Feature gaps,[],Enterprise
f05b2c54-9541-447f-8fec-36f0d16800f1,d5bca10f-d8df-4349-ac88-dc78c05140f1,Enterprise,annual,381.75,7,2022-10-21,2023-03-31,seat_expansion,Feature gaps,[],Enterprise
e9e99212-8932-4677-ab7a-ba6eee705697,d5bca10f-d8df-4349-ac88-dc78c05140f1,Enterprise,annual,486.75,11,2023-02-03,2023-03-31,seat_expansion,Feature gaps,[],Enterprise
477b48b3-2aa2-46cc-a9ae-6392e73aa6b7,cad4f013-0236-402d-b3a3-9004145d4b2b,Starter,monthly,29.0,4,2024-09-08,2024-11-30,initial,No longer needed,[],Starter
5b79d2fd-114e-462d-a8f8-e685b5b57a81,c33986ba-a1cd-4827-b774-54fe19542ec1,Professional,monthly,49.0,1,2024-06-22,2024-12-31,initial,,[],Professional
7c514b90-94a9-4a24-918f-669712c3b8c0,c33986ba-a1cd-4827-b774-54fe19542ec1,Professional,monthly,79.0,3,2024-09-29,2024-12-31,seat_expansion,,[],Professional
a3dbe008-3047-4a73-8f01-c15123f2b0db,03766a88-5b66-465c-956b-91ec459bf916,Starter,monthly,29.0,5,2023-01-16,2024-12-31,initial,,[],Starter
9881ecbc-3d57-48b8-bf26-7534b8dc6b29,03766a88-5b66-465c-956b-91ec459bf916,Professional,monthly,109.0,5,2023-11-15,2024-12-31,plan_upgrade,,[],Starter
f6e0cc54-12a3-4428-825a-954948ece0f1,03766a88-5b66-465c-956b-91ec459bf916,Professional,monthly,154.0,8,2024-09-02,2024-12-31,seat_expansion,,[],Starter
94989fad-6157-49f7-93a9-1eac74e00e05,03766a88-5b66-465c-956b-91ec459bf916,Professional,monthly,229.0,13,2024-12-27,2024-12-31,seat_expansion,,[],Starter
e8105a9a-4814-444f-b490-a541e7ba6d4a,5a213a47-d7af-49eb-8fde-840ad9e4dbdd,Starter,monthly,29.0,3,2024-09-25,2024-12-31,initial,,[],Starter
2f19c1a4-0620-4ebd-8938-273096c21519,53452c1f-0a8e-4c21-9492-2555d2f93dcf,Starter,monthly,29.0,1,2024-04-29,2024-12-31,initial,,[],Starter
f3feccdf-72fe-4a8d-abf1-cc80b25eb12a,22522014-6f5f-4871-b3b6-341ae2995fa8,Business,annual,179.20000000000002,6,2024-10-04,2024-12-31,initial,,[],Business
672ed700-4893-434c-82f9-486092333b43,aa708696-5e1c-4689-851a-0436a68776c3,Business,monthly,124.0,2,2024-03-14,2024-12-31,initial,Merger/acquisition,[],Business
325c9734-3d4e-4231-9aa7-bb5c0eb78391,aa708696-5e1c-4689-851a-0436a68776c3,Business,monthly,199.0,5,2024-08-24,2024-12-31,seat_expansion,Merger/acquisition,[],Business
55025dba-9926-4687-959b-b7db2da96334,aa708696-5e1c-4689-851a-0436a68776c3,Business,monthly,224.0,6,2024-11-29,2024-12-31,seat_expansion,Merger/acquisition,[],Business
efa926a7-dac8-46fe-be8c-9d0bb4772461,7980105b-268a-40f4-9fea-c9201fd8904b,Starter,monthly,29.0,1,2023-12-21,2024-03-31,initial,Technical issues,[],Starter
fc72dbe4-8320-492a-ada9-a4d4d0fddefa,2047583e-e19b-47df-9a26-25ad6e6cdd76,Enterprise,annual,276.75,3,2024-11-28,2024-12-31,initial,,[],Enterprise
aa738855-a993-48a6-b0b2-3a4fafe5a2fb,861f7714-67a3-4408-b024-73b1c8ce6513,Starter,monthly,29.0,1,2024-06-17,2024-12-31,initial,Price sensitivity,[],Starter
d8d7fcd9-ab07-4fb2-9936-757483a88239,bd18a701-f98d-49c1-8b4e-b41d804d4605,Professional,monthly,49.0,1,2022-02-22,2023-06-30,initial,No longer needed,[],Professional
5f9ba3c0-fe90-4ff8-875b-b92bb148008b,bd18a701-f98d-49c1-8b4e-b41d804d4605,Professional,monthly,94.0,4,2022-08-14,2023-06-30,seat_expansion,No longer needed,[],Professional
3133dcb6-00bf-411c-ad87-1a2692da836b,bd18a701-f98d-49c1-8b4e-b41d804d4605,Business,monthly,174.0,4,2023-06-06,2023-06-30,plan_upgrade,No longer needed,[],Professional
d1348a67-c2a4-4b1a-81a9-220c4d3f9734,3c91887e-0e00-4ddd-a538-d054f161ec2c,Enterprise,annual,250.5,2,2022-03-31,2022-05-31,initial,No longer needed,[],Enterprise
06ae29ee-96c7-44f7-92a1-9a156295e953,ff0e0c37-6039-4d8d-9848-1146b7e652f1,Professional,annual,92.64999999999999,5,2024-04-04,2024-12-31,initial,,[],Professional
255c1aeb-3213-4eff-8e65-6c2730e628ea,ff0e0c37-6039-4d8d-9848-1146b7e652f1,Professional,annual,156.4,10,2024-06-14,2024-12-31,seat_expansion,,[],Professional
2d349c4a-403a-46f3-b449-cfb90ef7c9a2,eb283e66-689f-4b20-87a5-7e35288c4f6a,Enterprise,annual,224.25,1,2022-10-16,2024-12-31,initial,,[],Enterprise
088d9034-94b2-4722-ba93-6f054c1636c5,eb283e66-689f-4b20-87a5-7e35288c4f6a,Enterprise,annual,303.0,4,2023-01-28,2024-12-31,seat_expansion,,[],Enterprise
eb4a69e1-aa44-4115-aa02-641bc25f92d4,eb283e66-689f-4b20-87a5-7e35288c4f6a,Enterprise,annual,408.0,8,2023-05-01,2024-12-31,seat_expansion,,[],Enterprise
1c8f583d-f437-455e-b79d-ba4d9a1295a8,eb283e66-689f-4b20-87a5-7e35288c4f6a,Enterprise,annual,434.25,9,2023-08-15,2024-12-31,seat_expansion,,[],Enterprise
6ae5794b-f4ca-4a66-9e11-a3d1c49e73bc,eb283e66-689f-4b20-87a5-7e35288c4f6a,Enterprise,annual,486.75,11,2024-02-04,2024-12-31,seat_expansion,,[],Enterprise
18ed4aa3-aa50-4c21-910b-a85043b28d1c,eb283e66-689f-4b20-87a5-7e35288c4f6a,Enterprise,annual,618.0,16,2024-04-11,2024-12-31,seat_expansion,,[],Enterprise
42a9c42b-d331-4835-84a0-677fc4d1772f,eb283e66-689f-4b20-87a5-7e35288c4f6a,Enterprise,annual,670.5,18,2024-08-15,2024-12-31,seat_expansion,,[],Enterprise
c793d9fa-7e66-4d50-b3af-1f74fe0ea8fc,d0c719f9-9276-43bc-a73f-a5394af71827,Business,monthly,99.0,1,2022-10-02,2024-12-31,initial,Better alternative found,[],Business
fab61367-5754-40ee-9216-1e32673f846e,d0c719f9-9276-43bc-a73f-a5394af71827,Business,monthly,174.0,4,2022-12-31,2024-12-31,seat_expansion,Better alternative found,[],Business
199f4958-8792-435a-aa80-1baf9d9e004a,d0c719f9-9276-43bc-a73f-a5394af71827,Business,monthly,224.0,6,2023-06-15,2024-12-31,seat_expansion,Better alternative found,[],Business
a7268288-7cf3-4b76-9475-9a7848446a3b,d0c719f9-9276-43bc-a73f-a5394af71827,Business,monthly,324.0,10,2023-09-28,2024-12-31,seat_expansion,Better alternative found,[],Business
61f83382-e0e4-4a23-9866-6497656a0c4c,d0c719f9-9276-43bc-a73f-a5394af71827,Business,monthly,374.0,12,2024-05-30,2024-12-31,seat_expansion,Better alternative found,[],Business
d39cf99c-ef55-4beb-8756-17e3ffd299c4,021a6460-7221-496d-97a0-57931d66e9fb,Business,annual,299.2,12,2022-09-27,2024-12-31,initial,,[],Business
84750465-efb0-420c-930d-9dff7ae93a91,021a6460-7221-496d-97a0-57931d66e9fb,Business,annual,399.20000000000005,17,2022-12-17,2024-12-31,seat_expansion,,[],Business
cc7ed9dc-1581-4ca1-a4cc-cb818b618193,021a6460-7221-496d-97a0-57931d66e9fb,Business,annual,419.20000000000005,18,2023-02-27,2024-12-31,seat_expansion,,[],Business
6b89e1f7-e58d-4df2-8f80-4cf8a3822ccd,021a6460-7221-496d-97a0-57931d66e9fb,Business,annual,499.20000000000005,22,2023-05-01,2024-12-31,seat_expansion,,[],Business
99d498e1-f2e9-4a9d-a124-950b582d5490,021a6460-7221-496d-97a0-57931d66e9fb,Business,annual,539.2,24,2023-07-30,2024-12-31,seat_expansion,,[],Business
1e13d139-843b-4f22-8876-bb3f0b361c63,021a6460-7221-496d-97a0-57931d66e9fb,Business,annual,619.2,28,2023-11-10,2024-12-31,seat_expansion,,[],Business
db30c094-c0e4-4966-8e50-a534df2e3add,021a6460-7221-496d-97a0-57931d66e9fb,Business,annual,659.2,30,2024-05-07,2024-12-31,seat_expansion,,[],Business
89c5be3e-c8c9-4a44-a8f5-8bde03daa685,021a6460-7221-496d-97a0-57931d66e9fb,Business,annual,679.2,31,2024-08-23,2024-12-31,seat_expansion,,[],Business
b0b78291-e5c5-4a83-834e-43c4a6bc8e95,021a6460-7221-496d-97a0-57931d66e9fb,Business,annual,739.2,34,2024-12-25,2024-12-31,seat_expansion,,[],Business
22bd34c0-0591-46a5-a457-c7d29121f631,3c0e12b9-d05b-4a9a-bfa3-b8533213aa08,Professional,monthly,49.0,1,2024-03-28,2024-04-30,initial,Low usage,[],Professional
3f572589-ea64-41e2-9cb3-5260eadb22d5,783df96e-17ca-49c5-8db2-3a3d723d95f4,Enterprise,monthly,299.0,1,2022-01-10,2024-12-31,initial,,[],Enterprise
18885803-b7e4-41f8-a261-c5617369b24f,783df96e-17ca-49c5-8db2-3a3d723d95f4,Enterprise,monthly,334.0,2,2022-10-01,2024-12-31,seat_expansion,,[],Enterprise
56d11e39-1d30-48c4-9f41-2e9f20fad4d5,783df96e-17ca-49c5-8db2-3a3d723d95f4,Enterprise,monthly,474.0,6,2022-12-23,2024-12-31,seat_expansion,,[],Enterprise
355ea27b-80df-4ffa-bcf6-c65d3341e76e,783df96e-17ca-49c5-8db2-3a3d723d95f4,Enterprise,monthly,579.0,9,2023-06-20,2024-12-31,seat_expansion,,[],Enterprise
a09065bb-7352-4616-b3cc-3ce88bc4fef9,783df96e-17ca-49c5-8db2-3a3d723d95f4,Enterprise,monthly,614.0,10,2023-11-09,2024-12-31,seat_expansion,,[],Enterprise
a519d63a-59b7-4264-8418-dcbb313c3537,783df96e-17ca-49c5-8db2-3a3d723d95f4,Enterprise,monthly,684.0,12,2024-03-06,2024-12-31,seat_expansion,,[],Enterprise
488b359e-0e6e-4e5d-b164-7bb4189d4669,783df96e-17ca-49c5-8db2-3a3d723d95f4,Enterprise,monthly,754.0,14,2024-05-25,2024-12-31,seat_expansion,,[],Enterprise
bf6025d2-741e-45b3-8525-bee0dca53ef0,783df96e-17ca-49c5-8db2-3a3d723d95f4,Enterprise,monthly,929.0,19,2024-10-08,2024-12-31,seat_expansion,,[],Enterprise
126de787-c778-4bcd-b0f7-fedb184069cf,bb2a0853-1d4b-4da2-9364-f935f5eb6f56,Professional,annual,54.4,2,2024-09-13,2024-12-31,initial,,[],Professional
ab5ed9f4-0ed4-4587-a478-5acc5cc48e5d,304dee59-20d8-4f06-ac18-cd30b574a436,Starter,monthly,29.0,1,2023-06-13,2023-10-31,initial,Price sensitivity,[],Starter
68d59fa9-94e4-4793-acb2-96098b2f3d00,7472bef1-ad1b-433d-8492-b4c7c1d61211,Professional,monthly,64.0,2,2023-11-29,2024-12-31,initial,,[],Professional
3b31698c-cfe1-4e5c-a1ff-d476d742fa36,7472bef1-ad1b-433d-8492-b4c7c1d61211,Business,monthly,124.0,2,2024-05-11,2024-12-31,plan_upgrade,,[],Professional
d96c4728-f6e5-44c3-b189-ef2d4b5f466b,7472bef1-ad1b-433d-8492-b4c7c1d61211,Enterprise,monthly,334.0,2,2024-11-11,2024-12-31,plan_upgrade,,[],Professional
fcc14106-9269-4ed8-be70-a490ebb14b12,775792b1-3aff-4582-b773-35ddd3b12fb2,Starter,annual,26.1,2,2023-09-30,2024-12-31,initial,,[],Starter
4e75ba6a-e7fc-4070-9e3f-0053e4c6d24d,c0762a46-cd85-46f3-8dff-5456aa0f085c,Starter,monthly,29.0,2,2024-10-25,2024-12-31,initial,,[],Starter
436916ad-e9c1-4d53-89a8-7579a9f5999c,5dc16a4f-b3b6-4ff9-91e8-d02fad7c8b03,Professional,monthly,64.0,2,2024-12-25,2024-12-31,initial,,[],Professional
b81c345e-a2ef-480d-99f5-a9220d924a46,ecd3afa9-25f1-4d9c-a404-2a739d94ee92,Business,monthly,174.0,4,2022-09-08,2024-12-31,initial,,[],Business
8c59ccc5-ea53-42b8-b6cd-db22bbe57304,ecd3afa9-25f1-4d9c-a404-2a739d94ee92,Business,monthly,299.0,9,2022-11-28,2024-12-31,seat_expansion,,[],Business
bb188b7a-9b5a-4817-9ae5-20c15bd7afcb,ecd3afa9-25f1-4d9c-a404-2a739d94ee92,Business,monthly,374.0,12,2023-02-24,2024-12-31,seat_expansion,,[],Business
b01d029f-b298-492e-8cab-74190cdfee39,ecd3afa9-25f1-4d9c-a404-2a739d94ee92,Business,monthly,424.0,14,2023-06-20,2024-12-31,seat_expansion,,[],Business
14a71e45-5e61-4bf9-b8bf-22038e967b37,ecd3afa9-25f1-4d9c-a404-2a739d94ee92,Business,monthly,549.0,19,2023-09-18,2024-12-31,seat_expansion,,[],Business
17be9422-044b-4594-8683-d357fb3ccbab,ecd3afa9-25f1-4d9c-a404-2a739d94ee92,Business,monthly,624.0,22,2024-01-29,2024-12-31,seat_expansion,,[],Business
cc2c3abe-6670-42ed-b1d4-788b73edf017,ecd3afa9-25f1-4d9c-a404-2a739d94ee92,Business,monthly,674.0,24,2024-06-15,2024-12-31,seat_expansion,,[],Business
3663e17c-bc74-4840-aab9-48cba83571f4,ecd3afa9-25f1-4d9c-a404-2a739d94ee92,Business,monthly,724.0,26,2024-12-03,2024-12-31,seat_expansion,,[],Business
3687fe1e-494a-4c71-9847-eec4f62436e1,eb661a60-1917-49b2-b823-c1da62a2f50e,Starter,annual,26.1,1,2022-12-01,2022-12-31,initial,Merger/acquisition,[],Starter
75ef2f89-5f98-4389-a88e-a228272bd9c7,aea8d495-f130-4aa4-ad58-25c592f07522,Enterprise,monthly,439.0,5,2022-01-28,2024-12-31,initial,,[],Enterprise
364e792d-a1e6-4f98-b2dc-4543c1719264,aea8d495-f130-4aa4-ad58-25c592f07522,Enterprise,monthly,474.0,6,2022-03-29,2024-12-31,seat_expansion,,[],Enterprise
d59d187c-4605-4e50-8d4a-718eb7da4fa6,aea8d495-f130-4aa4-ad58-25c592f07522,Enterprise,monthly,509.0,7,2022-07-13,2024-12-31,seat_expansion,,[],Enterprise
